episode_id,symbol,outcome,OUTCOME_EVENT_DATE,EVENT_SESSION_OFFSET,CHECKPOINT,OPEN_GAP_PCT,DRAWDOWN_FROM_OPEN_PCT,DRAWDOWN_FROM_PREV_CLOSE_PCT,CURRENT_RETURN_FROM_OPEN_PCT,CURRENT_RETURN_FROM_PREV_CLOSE_PCT,VWAP_STATE,DIST_TO_VWAP_PCT,VWAP_FIRST_RECLAIMED,VWAP_SECOND_RECLAIMED,VWAP_REBREAK_COUNT,VWAP_RECLAIM_COUNT,PREV_CLOSE_STATE,DIST_TO_PREV_CLOSE_PCT,S1_STATE,DIST_TO_S1_PCT,S1_TOUCHED_BY_CHECKPOINT,S1_FIRST_TOUCH_MIN,MINUTES_SINCE_S1_TOUCH,S1_REBREAK_AFTER_TOUCH,S1_REBREAK_COUNT,S1_RECLAIM_COUNT,S1_SECOND_RECLAIMED,OPEN_SHAKE_RECLAIMED,OPEN_RECLAIMED_NOW,NEW_LOW_AFTER_OPEN_RECLAIM,HIGH_FROM_OPEN_PCT,LOW_FROM_OPEN_PCT,TIME_OF_MORNING_LOW_MIN,HIGH_PROGRESSION_PCT,LOW_PROGRESSION_PCT,CUM_VOLUME,CUM_VOLUME_VS_CANDIDATE_DAY_SAME_FRACTION
000593:20260615:2267,000593,FAILED_BREAKOUT,2026-06-18,2.0,1030,4.8822,-0.8828,3.9562,3.451,8.5017,ABOVE,0.9533,False,False,0,0,ABOVE,8.5017,ABOVE,0.5068,True,10.0,50.0,True,4,4,True,False,True,,5.5377,-0.8828,5,1.1538,-2.7942,10304721.0,
000593:20260615:2267,000593,FAILED_BREAKOUT,2026-06-18,2.0,1130,4.8822,-0.8828,3.9562,2.2071,7.197,BELOW,-0.3138,True,False,2,1,ABOVE,7.197,BELOW,-0.7018,True,10.0,110.0,True,6,5,True,False,True,,5.5377,-0.8828,5,1.1538,-2.5641,13814336.0,
002106:20260615:1338,002106,SUCCESS,2026-06-18,1.0,0945,9.6012,-4.8518,4.2836,-4.2453,4.9483,BELOW,-1.5597,False,False,0,0,ABOVE,4.9483,ABOVE,1.0669,True,5.0,10.0,False,0,0,False,False,False,,1.0108,-4.8518,15,,,26036379.0,
002106:20260615:1338,002106,SUCCESS,2026-06-18,1.0,1000,9.6012,-6.3342,2.6588,-5.9973,3.0281,BELOW,-2.4551,False,False,0,0,ABOVE,3.0281,BELOW,-0.7824,True,5.0,25.0,True,1,0,False,False,False,,1.0108,-6.3342,30,5.1192,-0.9266,40898760.0,
002106:20260615:1338,002106,SUCCESS,2026-06-18,1.0,1030,9.6012,-6.7385,2.2157,-4.717,4.4313,BELOW,-0.7423,False,False,0,0,ABOVE,4.4313,ABOVE,0.569,True,5.0,55.0,True,1,1,True,False,False,,1.0108,-6.7385,35,5.1192,0.0,52447529.0,
002106:20260615:1338,002106,SUCCESS,2026-06-18,1.0,1130,9.6012,-6.7385,2.2157,-5.1213,3.9882,BELOW,-0.9487,False,False,0,0,ABOVE,3.9882,ABOVE,0.1422,True,5.0,115.0,True,3,3,True,False,False,,1.0108,-6.7385,35,5.1192,0.0,61857109.0,
000811:20260615:3385,000811,FAILED_BREAKOUT,2026-06-17,1.0,0945,10.0,0.0,10.0,0.0,10.0,BELOW,-0.0,False,False,0,0,ABOVE,10.0,ABOVE,1.7837,True,5.0,10.0,False,0,0,False,False,True,,0.0,0.0,5,,,6648424.0,
000811:20260615:3385,000811,FAILED_BREAKOUT,2026-06-17,1.0,1000,10.0,0.0,10.0,0.0,10.0,BELOW,-0.0,False,False,0,0,ABOVE,10.0,ABOVE,1.7837,True,5.0,25.0,False,0,0,False,False,True,,0.0,0.0,5,0.0,0.0,6935114.0,
000811:20260615:3385,000811,FAILED_BREAKOUT,2026-06-17,1.0,1030,10.0,0.0,10.0,0.0,10.0,BELOW,-0.0,False,False,0,0,ABOVE,10.0,ABOVE,1.7837,True,5.0,55.0,False,0,0,False,False,True,,0.0,0.0,5,0.0,0.0,7288114.0,
000811:20260615:3385,000811,FAILED_BREAKOUT,2026-06-17,1.0,1130,10.0,0.0,10.0,0.0,10.0,BELOW,-0.0,False,False,0,0,ABOVE,10.0,ABOVE,1.7837,True,5.0,115.0,False,0,0,False,False,True,,0.0,0.0,5,0.0,0.0,8784814.0,
603993:20260612:1911,603993,FAILED_BREAKOUT,2026-06-18,2.0,0945,-1.2981,-0.3035,-1.5976,4.8053,3.4448,ABOVE,1.8977,False,False,0,0,ABOVE,3.4448,BELOW,-1.3333,False,,,False,0,0,False,False,True,,5.1593,-0.3035,5,,,95936336.0,
603993:20260612:1911,603993,FAILED_BREAKOUT,2026-06-18,2.0,1000,-1.2981,-0.3035,-1.5976,6.6262,5.2421,ABOVE,2.3796,False,False,0,0,ABOVE,5.2421,ABOVE,0.381,True,25.0,5.0,False,0,1,False,False,True,,6.9297,-0.3035,5,0.5709,-4.0409,173006460.0,
603993:20260612:1911,603993,FAILED_BREAKOUT,2026-06-18,2.0,1030,-1.2981,-0.3035,-1.5976,4.0465,2.696,BELOW,-0.2276,False,False,1,0,ABOVE,2.696,BELOW,-2.0476,True,25.0,35.0,True,1,1,False,False,True,,6.9297,-0.3035,5,0.0,-3.3824,240529028.0,
603993:20260612:1911,603993,FAILED_BREAKOUT,2026-06-18,2.0,1130,-1.2981,-0.3035,-1.5976,1.568,0.2496,BELOW,-2.0222,False,False,1,0,ABOVE,0.2496,BELOW,-4.381,True,25.0,95.0,True,1,1,False,False,True,,6.9297,-0.3035,5,0.0,-0.8551,325808357.0,
603052:20260615:9078,603052,FAILED_BREAKOUT,2026-06-18,2.0,0945,-0.579,-0.989,-1.5623,0.7473,0.1639,ABOVE,0.8685,False,False,0,0,ABOVE,0.1639,BELOW,-6.449,False,,,False,0,0,False,True,True,False,1.3187,-0.989,5,,,883440.0,
603052:20260615:9078,603052,FAILED_BREAKOUT,2026-06-18,2.0,1000,-0.579,-0.989,-1.5623,1.0769,0.4916,ABOVE,0.8876,False,False,0,0,ABOVE,0.4916,BELOW,-6.1429,False,,,False,0,0,False,True,True,False,1.3187,-0.989,5,0.0,-0.7491,1348740.0,
603052:20260615:9078,603052,FAILED_BREAKOUT,2026-06-18,2.0,1030,-0.579,-0.989,-1.5623,2.1978,1.606,ABOVE,1.3898,False,False,0,0,ABOVE,1.606,BELOW,-5.102,False,,,False,0,0,False,True,True,False,2.2967,-0.989,5,0.3125,-0.7491,2362440.0,
603052:20260615:9078,603052,FAILED_BREAKOUT,2026-06-18,2.0,1130,-0.579,-0.989,-1.5623,1.6484,1.0598,ABOVE,0.4611,True,False,1,1,ABOVE,1.0598,BELOW,-5.6122,False,,,False,0,0,False,True,True,False,2.5275,-0.989,5,0.0,-0.7491,3764407.0,
600237:20260615:1068,600237,SUCCESS,2026-06-22,3.0,0945,6.8301,-0.9016,5.8669,1.4754,8.4063,ABOVE,0.6753,True,False,0,1,ABOVE,8.4063,BELOW,-1.746,False,,,False,0,0,False,True,True,False,2.459,-0.9016,10,,,19762389.0,
600237:20260615:1068,600237,SUCCESS,2026-06-22,3.0,1000,6.8301,-0.9016,5.8669,0.8197,7.7058,BELOW,-0.1317,True,False,1,1,ABOVE,7.7058,BELOW,-2.381,False,,,False,0,0,False,True,True,False,2.459,-0.9016,10,0.2406,-0.5757,29518512.0,
600237:20260615:1068,600237,SUCCESS,2026-06-22,3.0,1030,6.8301,-0.9016,5.8669,0.0,6.8301,BELOW,-0.7796,True,True,2,2,ABOVE,6.8301,BELOW,-3.1746,False,,,False,0,0,False,True,True,False,2.459,-0.9016,10,0.2406,-0.1652,41071204.0,
600237:20260615:1068,600237,SUCCESS,2026-06-22,3.0,1130,6.8301,-0.9016,5.8669,1.2295,8.1436,ABOVE,0.4273,True,True,2,3,ABOVE,8.1436,BELOW,-1.9841,False,,,False,0,0,False,True,True,False,2.459,-0.9016,10,0.1603,-0.1652,56035054.0,
002281:20260615:22547,002281,FAILED_BREAKOUT,2026-06-18,2.0,0945,5.2085,-0.8223,4.3433,4.1407,9.5648,ABOVE,0.9869,True,False,1,1,ABOVE,9.5648,ABOVE,2.111,True,5.0,10.0,False,0,0,False,False,True,,4.8886,-0.8223,5,,,11470210.0,
002281:20260615:22547,002281,FAILED_BREAKOUT,2026-06-18,2.0,1000,5.2085,-0.8223,4.3433,3.2109,8.5866,ABOVE,0.0567,True,True,2,2,ABOVE,8.5866,ABOVE,1.1994,True,5.0,25.0,False,0,0,False,False,True,,4.8886,-0.8223,5,0.5785,-2.834,17305219.0,
002281:20260615:22547,002281,FAILED_BREAKOUT,2026-06-18,2.0,1030,5.2085,-0.8223,4.3433,8.4301,14.0776,ABOVE,4.0743,True,True,2,2,ABOVE,14.0776,ABOVE,6.3169,True,5.0,55.0,False,0,0,False,False,True,,8.5747,-0.8223,5,1.0538,-2.834,29130611.0,
002281:20260615:22547,002281,FAILED_BREAKOUT,2026-06-18,2.0,1130,5.2085,-0.8223,4.3433,10.0045,15.7341,ABOVE,4.3601,True,True,2,2,ABOVE,15.7341,ABOVE,7.8606,True,5.0,115.0,False,0,0,False,False,True,,10.0045,-0.8223,5,0.0,-2.834,37939587.0,
603070:20260615:1604,603070,FAILED_BREAKOUT,2026-06-17,1.0,0945,1.1176,-0.349,0.7647,3.7231,4.8824,ABOVE,0.2048,False,False,0,1,ABOVE,4.8824,BELOW,-0.8343,True,5.0,10.0,False,0,0,False,False,True,,6.1664,-0.349,5,,,5019391.0,
603070:20260615:1604,603070,FAILED_BREAKOUT,2026-06-17,1.0,1000,1.1176,-0.349,0.7647,5.1774,6.3529,ABOVE,1.4724,False,False,0,1,ABOVE,6.3529,ABOVE,0.5562,True,5.0,25.0,False,0,1,False,False,True,,6.1664,-0.349,5,1.7847,-3.2203,6476950.0,
603070:20260615:1604,603070,FAILED_BREAKOUT,2026-06-17,1.0,1030,1.1176,-0.349,0.7647,4.1303,5.2941,ABOVE,0.2853,False,False,0,1,ABOVE,5.2941,BELOW,-0.4449,True,5.0,55.0,True,2,2,True,False,True,,6.1664,-0.349,5,0.551,-3.2203,7885450.0,
603070:20260615:1604,603070,FAILED_BREAKOUT,2026-06-17,1.0,1130,1.1176,-0.349,0.7647,4.8866,6.0588,ABOVE,0.9319,True,False,1,2,ABOVE,6.0588,ABOVE,0.2781,True,5.0,115.0,True,3,4,True,False,True,,6.1664,-0.349,5,0.551,-3.2203,9515491.0,
600520:20260615:2958,600520,SUCCESS,2026-06-18,2.0,0945,2.9762,-0.9313,2.0172,1.413,4.4312,ABOVE,0.7149,False,False,0,1,ABOVE,4.4312,ABOVE,1.1207,True,5.0,10.0,False,0,1,False,False,True,,2.6333,-0.9313,10,,,4637800.0,
600520:20260615:2958,600520,SUCCESS,2026-06-18,2.0,1000,2.9762,-0.9313,2.0172,1.4772,4.4974,ABOVE,0.6057,False,False,0,1,ABOVE,4.4974,ABOVE,1.1848,True,5.0,25.0,False,0,1,False,False,True,,2.6333,-0.9313,10,0.0,-1.1851,6216200.0,
600520:20260615:2958,600520,SUCCESS,2026-06-18,2.0,1030,2.9762,-0.9313,2.0172,2.6654,5.7209,ABOVE,1.6162,False,False,0,1,ABOVE,5.7209,ABOVE,2.3695,True,5.0,55.0,False,0,1,False,False,True,,2.7296,-0.9313,10,0.0939,-1.1851,8383400.0,
600520:20260615:2958,600520,SUCCESS,2026-06-18,2.0,1130,2.9762,-0.9313,2.0172,1.6378,4.6627,ABOVE,0.2139,False,False,0,1,ABOVE,4.6627,ABOVE,1.3449,True,5.0,115.0,False,0,1,False,False,True,,4.5279,-0.9313,10,0.0,-1.1851,11596700.0,
002734:20260616:1639,002734,SUCCESS,2026-06-18,1.0,0945,2.0036,-1.5476,0.425,-1.131,0.85,BELOW,-0.4015,False,False,1,1,ABOVE,0.85,BELOW,-3.5424,False,,,False,0,0,False,False,False,,0.3571,-1.5476,5,,,3351329.0,
002734:20260616:1639,002734,SUCCESS,2026-06-18,1.0,1000,2.0036,-1.5476,0.425,1.1905,3.218,ABOVE,1.1492,True,False,1,2,ABOVE,3.218,BELOW,-1.2776,False,,,False,0,0,False,True,True,False,1.5476,-1.5476,5,0.3529,-0.3614,7395819.0,
002734:20260616:1639,002734,SUCCESS,2026-06-18,1.0,1030,2.0036,-1.5476,0.425,0.6548,2.6715,ABOVE,0.3482,True,False,1,2,ABOVE,2.6715,BELOW,-1.8002,False,,,False,0,0,False,True,True,False,1.5476,-1.5476,5,0.0,-0.3614,9948107.0,
002734:20260616:1639,002734,SUCCESS,2026-06-18,1.0,1130,2.0036,-1.5476,0.425,2.2619,4.3109,ABOVE,1.1434,True,False,1,2,ABOVE,4.3109,BELOW,-0.2323,True,80.0,40.0,True,1,0,False,True,True,False,3.631,-1.5476,5,0.0,-0.3614,17376222.0,
002805:20260616:2420,002805,FAILED_BREAKOUT,2026-06-18,1.0,0945,4.7872,-1.2105,3.5188,4.959,9.9836,ABOVE,1.2061,False,False,0,0,ABOVE,9.9836,ABOVE,7.3482,True,5.0,10.0,False,0,0,False,False,True,,4.959,-1.2105,5,,,15089233.0,
002805:20260616:2420,002805,FAILED_BREAKOUT,2026-06-18,1.0,1000,4.7872,-1.2105,3.5188,4.959,9.9836,ABOVE,1.1569,False,False,0,0,ABOVE,9.9836,ABOVE,7.3482,True,5.0,25.0,False,0,0,False,False,True,,4.959,-1.2105,5,0.0,-5.878,15724053.0,
002805:20260616:2420,002805,FAILED_BREAKOUT,2026-06-18,1.0,1030,4.7872,-1.2105,3.5188,4.959,9.9836,ABOVE,1.0209,False,False,0,0,ABOVE,9.9836,ABOVE,7.3482,True,5.0,55.0,False,0,0,False,False,True,,4.959,-1.2105,5,0.0,-5.878,17794327.0,
002805:20260616:2420,002805,FAILED_BREAKOUT,2026-06-18,1.0,1130,4.7872,-1.2105,3.5188,4.959,9.9836,ABOVE,0.6581,False,False,0,0,ABOVE,9.9836,ABOVE,7.3482,True,5.0,115.0,False,0,0,False,False,True,,4.959,-1.2105,5,0.0,-4.923,29125404.0,
603950:20260615:6549,603950,SUCCESS,2026-06-22,2.0,0945,6.1971,-1.2934,4.8235,0.1654,6.3728,BELOW,-0.8197,False,False,0,0,ABOVE,6.3728,BELOW,-4.6119,False,,,False,0,0,False,False,True,,4.2262,-1.2934,15,,,2335740.0,
603950:20260615:6549,603950,SUCCESS,2026-06-22,2.0,1000,6.1971,-1.2934,4.8235,-0.1354,6.0533,BELOW,-0.8267,True,False,1,1,ABOVE,6.0533,BELOW,-4.8983,False,,,False,0,0,False,True,False,False,4.2262,-1.2934,15,3.125,0.0,3308240.0,
603950:20260615:6549,603950,SUCCESS,2026-06-22,2.0,1030,6.1971,-3.2486,2.7472,-3.2336,2.7631,BELOW,-3.226,True,False,1,1,ABOVE,2.7631,BELOW,-7.8488,False,,,False,0,0,False,True,False,False,4.2262,-3.2486,60,3.125,-0.8783,5219240.0,
603950:20260615:6549,603950,SUCCESS,2026-06-22,2.0,1130,6.1971,-6.4521,-0.6548,-2.8425,3.1784,BELOW,-1.1361,True,False,1,1,ABOVE,3.1784,BELOW,-7.4764,False,,,False,0,0,False,True,False,False,4.2262,-6.4521,105,3.125,0.0,8278426.0,
002428:20260615:10149,002428,FAILED_BREAKOUT,2026-06-22,2.0,0945,7.7473,-1.4493,6.1858,3.3006,11.3036,ABOVE,1.6874,False,False,0,0,ABOVE,11.3036,ABOVE,5.049,True,5.0,10.0,False,0,0,False,False,True,,3.3006,-1.4493,5,,,21874684.0,
002428:20260615:10149,002428,FAILED_BREAKOUT,2026-06-22,2.0,1000,7.7473,-1.4493,6.1858,3.3006,11.3036,ABOVE,1.5768,False,False,0,0,ABOVE,11.3036,ABOVE,5.049,True,5.0,25.0,False,0,0,False,False,True,,3.3006,-1.4493,5,0.0,-4.5981,23383984.0,
002428:20260615:10149,002428,FAILED_BREAKOUT,2026-06-22,2.0,1030,7.7473,-1.4493,6.1858,3.3006,11.3036,ABOVE,1.4243,False,False,0,0,ABOVE,11.3036,ABOVE,5.049,True,5.0,55.0,False,0,0,False,False,True,,3.3006,-1.4493,5,0.0,-4.5981,25848377.0,
002428:20260615:10149,002428,FAILED_BREAKOUT,2026-06-22,2.0,1130,7.7473,-1.4493,6.1858,3.3006,11.3036,ABOVE,1.1157,False,False,0,0,ABOVE,11.3036,ABOVE,5.049,True,5.0,115.0,False,0,0,False,False,True,,3.3006,-1.4493,5,0.0,-4.5981,32898457.0,
002729:20260616:1947,002729,FAILED_BREAKOUT,2026-06-18,1.0,0945,0.0,-1.5508,-1.5508,-0.7504,-0.7504,BELOW,-0.7295,False,False,0,0,BELOW,-0.7504,BELOW,-3.2195,False,,,False,0,0,False,False,False,,1.8009,-1.5508,15,,,2203242.0,
002729:20260616:1947,002729,FAILED_BREAKOUT,2026-06-18,1.0,1000,0.0,-1.5508,-1.5508,-0.9505,-0.9505,BELOW,-0.8139,False,False,0,0,BELOW,-0.9505,BELOW,-3.4146,False,,,False,0,0,False,False,False,,1.8009,-1.5508,15,1.9539,0.0,2690542.0,
002729:20260616:1947,002729,FAILED_BREAKOUT,2026-06-18,1.0,1030,0.0,-2.2011,-2.2011,-1.1506,-1.1506,BELOW,-0.5955,False,False,0,0,BELOW,-1.1506,BELOW,-3.6098,False,,,False,0,0,False,False,False,,1.8009,-2.2011,50,1.9539,0.0,3884642.0,
002729:20260616:1947,002729,FAILED_BREAKOUT,2026-06-18,1.0,1130,0.0,-2.2011,-2.2011,0.5503,0.5503,ABOVE,1.0055,True,True,2,3,ABOVE,0.5503,BELOW,-1.9512,False,,,False,0,0,False,True,True,False,1.8009,-2.2011,50,0.9425,0.0,5693770.0,
603629:20260615:16737,603629,FAILED_BREAKOUT,2026-06-18,1.0,0945,1.9875,0.0,1.9875,1.212,3.2237,BELOW,-1.3025,False,False,1,0,ABOVE,3.2237,BELOW,-1.8608,True,5.0,10.0,True,1,0,False,False,True,,5.7572,0.0,5,,,10750300.0,
603629:20260615:16737,603629,FAILED_BREAKOUT,2026-06-18,1.0,1000,1.9875,0.0,1.9875,3.3213,5.3748,ABOVE,0.658,True,False,1,1,ABOVE,5.3748,ABOVE,0.1844,True,5.0,25.0,True,1,1,True,False,True,,5.7572,0.0,5,1.7143,-1.1105,14081070.0,
603629:20260615:16737,603629,FAILED_BREAKOUT,2026-06-18,1.0,1030,1.9875,0.0,1.9875,1.8775,3.9023,BELOW,-0.6279,True,False,2,1,ABOVE,3.9023,BELOW,-1.2156,True,5.0,55.0,True,2,1,True,False,True,,5.7572,0.0,5,1.7143,-1.1105,17697970.0,
603629:20260615:16737,603629,FAILED_BREAKOUT,2026-06-18,1.0,1130,1.9875,0.0,1.9875,3.6361,5.6959,ABOVE,0.8225,True,True,2,2,ABOVE,5.6959,ABOVE,0.4897,True,5.0,115.0,True,2,2,True,False,True,,5.7572,0.0,5,0.565,-1.1105,22784111.0,
600362:20260615:4736,600362,SUCCESS,2026-06-18,1.0,0945,3.1779,0.0,3.1779,6.62,10.0083,ABOVE,1.9644,False,False,0,0,ABOVE,10.0083,ABOVE,2.7564,True,5.0,10.0,False,0,0,False,False,True,,6.62,0.0,5,,,40264206.0,
600362:20260615:4736,600362,SUCCESS,2026-06-18,1.0,1000,3.1779,0.0,3.1779,6.62,10.0083,ABOVE,1.8253,False,False,0,0,ABOVE,10.0083,ABOVE,2.7564,True,5.0,25.0,False,0,0,False,False,True,,6.62,0.0,5,0.0,-6.209,43273321.0,
600362:20260615:4736,600362,SUCCESS,2026-06-18,1.0,1030,3.1779,0.0,3.1779,6.62,10.0083,ABOVE,1.6882,False,False,0,0,ABOVE,10.0083,ABOVE,2.7564,True,5.0,55.0,False,0,0,False,False,True,,6.62,0.0,5,0.0,-6.209,46724421.0,
600362:20260615:4736,600362,SUCCESS,2026-06-18,1.0,1130,3.1779,0.0,3.1779,6.62,10.0083,ABOVE,1.0113,True,False,1,1,ABOVE,10.0083,ABOVE,2.7564,True,5.0,115.0,False,0,0,False,False,True,,6.62,0.0,5,0.0,-4.1227,116542661.0,
603318:20260616:965,603318,FAILED_BREAKOUT,2026-06-22,2.0,0945,2.0202,-0.8911,1.1111,2.2772,4.3434,ABOVE,0.3779,False,False,0,1,ABOVE,4.3434,BELOW,-1.3372,True,5.0,10.0,False,0,0,False,False,True,,4.3564,-0.8911,5,,,19834353.0,
603318:20260616:965,603318,FAILED_BREAKOUT,2026-06-22,2.0,1000,2.0202,-0.8911,1.1111,1.5842,3.6364,BELOW,-0.2507,True,False,2,2,ABOVE,3.6364,BELOW,-2.0057,True,5.0,25.0,False,0,0,False,False,True,,4.3564,-0.8911,5,1.3462,-1.5733,26381553.0,
603318:20260616:965,603318,FAILED_BREAKOUT,2026-06-22,2.0,1030,2.0202,-0.8911,1.1111,3.1683,5.2525,ABOVE,0.302,True,True,2,3,ABOVE,5.2525,BELOW,-0.4776,True,5.0,55.0,True,1,1,False,False,True,,6.3366,-0.8911,5,0.0,-1.4764,46409253.0,
603318:20260616:965,603318,FAILED_BREAKOUT,2026-06-22,2.0,1130,2.0202,-0.8911,1.1111,5.1485,7.2727,ABOVE,1.9826,True,True,2,3,ABOVE,7.2727,ABOVE,1.4327,True,5.0,115.0,True,2,3,True,False,True,,6.3366,-0.8911,5,0.0,-1.4764,56469794.0,
000657:20260615:8690,000657,FAILED_BREAKOUT,2026-06-18,1.0,0945,-0.8712,0.0,-0.8712,3.8535,2.9487,ABOVE,1.6349,False,False,0,0,ABOVE,2.9487,BELOW,-2.0926,False,,,False,0,0,False,False,True,,4.5634,0.0,5,,,20103711.0,
000657:20260615:8690,000657,FAILED_BREAKOUT,2026-06-18,1.0,1000,-0.8712,0.0,-0.8712,5.8817,4.9592,ABOVE,2.5623,False,False,0,0,ABOVE,4.9592,BELOW,-0.1806,False,,,False,0,0,False,False,True,,5.9155,0.0,5,0.0,-2.2362,33311882.0,
000657:20260615:8690,000657,FAILED_BREAKOUT,2026-06-18,1.0,1030,-0.8712,0.0,-0.8712,5.0141,4.0992,ABOVE,1.3052,True,False,1,1,ABOVE,4.0992,BELOW,-0.9985,True,35.0,25.0,False,0,0,False,False,True,,6.9183,0.0,5,0.0,-2.2362,45674987.0,
000657:20260615:8690,000657,FAILED_BREAKOUT,2026-06-18,1.0,1130,-0.8712,0.0,-0.8712,3.707,2.8035,BELOW,-0.0045,True,False,2,1,ABOVE,2.8035,BELOW,-2.2307,True,35.0,85.0,False,0,0,False,False,True,,6.9183,0.0,5,0.0,-2.2362,57759943.0,
600563:20260615:15730,600563,FAILED_BREAKOUT,2026-06-22,2.0,0945,0.2646,-0.8504,-0.5881,2.2463,2.5169,ABOVE,1.2385,False,False,0,1,ABOVE,2.5169,BELOW,-1.2742,False,,,False,0,0,False,False,True,,2.3402,-0.8504,5,,,2650778.0,
600563:20260615:15730,600563,FAILED_BREAKOUT,2026-06-22,2.0,1000,0.2646,-0.8504,-0.5881,2.6217,2.8933,ABOVE,0.9187,False,False,0,1,ABOVE,2.8933,BELOW,-0.9118,True,30.0,0.0,False,0,0,False,False,True,,3.9589,-0.8504,5,0.7102,-1.8122,4479910.0,
600563:20260615:15730,600563,FAILED_BREAKOUT,2026-06-22,2.0,1030,0.2646,-0.8504,-0.5881,0.0,0.2646,BELOW,-1.4873,False,False,1,1,ABOVE,0.2646,BELOW,-3.4432,True,30.0,30.0,False,0,0,False,False,True,,3.9589,-0.8504,5,0.0,-0.955,6320870.0,
600563:20260615:15730,600563,FAILED_BREAKOUT,2026-06-22,2.0,1130,0.2646,-1.3548,-1.0938,-0.5689,-0.3058,BELOW,-1.645,False,False,1,1,BELOW,-0.3058,BELOW,-3.9925,True,30.0,90.0,False,0,0,False,True,False,False,3.9589,-1.3548,115,0.0,0.0,8067982.0,
002910:20260616:1121,002910,FAILED_BREAKOUT,2026-06-18,1.0,0945,2.1505,-1.4912,0.6272,1.7544,3.9427,ABOVE,0.2402,False,False,0,0,ABOVE,3.9427,BELOW,-3.2527,False,,,False,0,0,False,False,True,,2.7193,-1.4912,5,,,5959485.0,
002910:20260616:1121,002910,FAILED_BREAKOUT,2026-06-18,1.0,1000,2.1505,-1.4912,0.6272,3.5965,5.8244,ABOVE,1.4397,False,False,0,0,ABOVE,5.8244,BELOW,-1.5013,False,,,False,0,0,False,False,True,,4.1228,-1.4912,5,0.1688,-2.9386,9128985.0,
002910:20260616:1121,002910,FAILED_BREAKOUT,2026-06-18,1.0,1030,2.1505,-7.9825,-6.0036,-3.5965,-1.5233,BELOW,-6.0839,False,False,1,0,BELOW,-1.5233,BELOW,-8.3403,True,35.0,25.0,True,1,0,False,False,False,,7.7193,-7.9825,50,0.0,0.0,25086508.0,
002910:20260616:1121,002910,FAILED_BREAKOUT,2026-06-18,1.0,1130,2.1505,-7.9825,-6.0036,-4.0351,-1.9713,BELOW,-4.4898,False,False,1,0,BELOW,-1.9713,BELOW,-8.7573,True,35.0,85.0,True,1,0,False,False,False,,7.7193,-7.9825,50,0.0,0.0,33185927.0,
002645:20260616:3363,002645,FAILED_BREAKOUT,2026-06-18,1.0,0945,-1.6949,-0.2378,-1.9287,5.5886,3.7989,ABOVE,2.9787,False,False,0,1,ABOVE,3.7989,BELOW,-1.6066,False,,,False,0,0,False,False,True,,6.2426,-0.2378,10,,,18414195.0,
002645:20260616:3363,002645,FAILED_BREAKOUT,2026-06-18,1.0,1000,-1.6949,-0.2378,-1.9287,6.8966,5.0847,ABOVE,2.6438,False,False,0,1,ABOVE,5.0847,BELOW,-0.3878,True,20.0,10.0,True,1,1,False,False,True,,7.61,-0.2378,10,0.0276,-2.0432,29844643.0,
002645:20260616:3363,002645,FAILED_BREAKOUT,2026-06-18,1.0,1030,-1.6949,-0.2378,-1.9287,6.5398,4.7341,ABOVE,1.8672,False,False,0,1,ABOVE,4.7341,BELOW,-0.7202,True,20.0,40.0,True,1,1,False,False,True,,7.61,-0.2378,10,0.0,-2.0432,38667684.0,
002645:20260616:3363,002645,FAILED_BREAKOUT,2026-06-18,1.0,1130,-1.6949,-0.2378,-1.9287,5.3508,3.5652,ABOVE,0.5615,True,False,1,2,ABOVE,3.5652,BELOW,-1.8283,True,20.0,100.0,True,1,1,False,False,True,,7.61,-0.2378,10,0.0,-2.0432,48390661.0,
603637:20260617:1827,603637,FAILED_BREAKOUT,2026-06-22,1.0,0945,0.0,-0.1068,-0.1068,3.8996,3.8996,ABOVE,0.7278,False,False,0,0,ABOVE,3.8996,BELOW,-2.5063,False,,,False,0,0,False,False,True,,5.0748,-0.1068,5,,,3548737.0,
603637:20260617:1827,603637,FAILED_BREAKOUT,2026-06-22,1.0,1000,0.0,-0.1068,-0.1068,2.6175,2.6175,BELOW,-0.5558,False,False,1,0,ABOVE,2.6175,BELOW,-3.7093,False,,,False,0,0,False,False,True,,5.0748,-0.1068,5,0.7684,-2.6042,5139037.0,
603637:20260617:1827,603637,FAILED_BREAKOUT,2026-06-22,1.0,1030,0.0,-0.1068,-0.1068,1.4957,1.4957,BELOW,-1.3921,False,False,1,0,ABOVE,1.4957,BELOW,-4.7619,False,,,False,0,0,False,False,True,,5.0748,-0.1068,5,0.7684,-1.0582,6794657.0,
603637:20260617:1827,603637,FAILED_BREAKOUT,2026-06-22,1.0,1130,0.0,-0.1068,-0.1068,0.9615,0.9615,BELOW,-1.5521,False,False,1,0,ABOVE,0.9615,BELOW,-5.2632,False,,,False,0,0,False,False,True,,5.0748,-0.1068,5,0.7684,-0.2667,8410657.0,
603042:20260616:2097,603042,SUCCESS,2026-06-22,1.0,0945,1.206,-0.858,0.3377,1.5729,2.7979,ABOVE,0.9688,False,False,0,1,ABOVE,2.7979,BELOW,-1.3426,False,,,False,0,0,False,False,True,,2.3356,-0.858,10,,,3327873.0,
