episode_id,symbol,event_date,outcome,checkpoint,activated,activation_time,acceptance_eligible,post_activation_bar_n,breakout_hold_ratio,vwap_acceptance_ratio,retest_depth,false_break_duration,dist_to_s1,high_vs_s1,vwap_distance,prev_close_state,open_gap,opening_drawdown,high_progression,cum_volume_relative_d1,missing_reasons
600362:20260615:4736,600362,2026-06-18,SUCCESS,11:30,True,2026-06-18 09:35:00,True,23,1.0,0.8695652173913043,0.006939090208172738,0,0.027563608326908184,0.027563608326908184,0.010113131537567543,0.10008254230293034,0.03177878662814693,0.0,1.0,3.604205324228704,
600449:20260702:1239,600449,2026-07-06,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.06008583690987124,-0.03433476394849788,-0.004697590233783799,-0.004545454545454408,-0.023484848484848442,0.0,0.9807407407407408,0.5658134904173235,
600449:20260702:1239,600449,2026-07-06,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.044349070100143106,-0.03433476394849788,0.010865096764433035,0.0121212121212122,-0.023484848484848442,0.0,0.9918518518518519,0.4092069745385569,
600449:20260702:1239,600449,2026-07-06,FAILED_BREAKOUT,10:30,True,2026-07-06 10:15:00,True,3,0.0,1.0,-0.024320457796852657,3,-0.015736766809728242,0.0,0.017124764022804495,0.042424242424242475,-0.023484848484848442,0.0,0.9921316165951358,0.7954505361868065,
600449:20260702:1239,600449,2026-07-06,FAILED_BREAKOUT,11:30,True,2026-07-06 10:15:00,True,15,0.0,1.0,-0.024320457796852657,15,-0.003576537911301858,0.005722460658083017,0.023591367821430564,0.05530303030303041,-0.023484848484848442,0.0,0.995732574679943,0.8866631898350086,
600488:20260629:484,600488,2026-07-02,SUCCESS,09:45,True,2026-07-02 09:35:00,True,2,0.0,0.0,-0.02814258911819889,2,-0.024390243902439046,0.030018761726078758,-0.015641973246384944,0.019607843137255054,0.0,0.0,0.959927140255009,2.246099594468653,
600488:20260629:484,600488,2026-07-02,SUCCESS,10:00,True,2026-07-02 09:35:00,True,5,0.0,0.2,-0.031894934333958735,5,-0.022514071294559068,0.030018761726078758,-0.013012972026457459,0.021568627450980538,0.0,0.0,0.9508196721311475,2.1035511585171522,
600488:20260629:484,600488,2026-07-02,SUCCESS,10:30,True,2026-07-02 09:35:00,True,11,0.0,0.09090909090909091,-0.05065666041275807,11,-0.05065666041275807,0.030018761726078758,-0.035358027404457815,-0.007843137254901933,0.0,-0.007843137254901933,0.9271402550091075,1.900501734554293,
600488:20260629:484,600488,2026-07-02,SUCCESS,11:30,True,2026-07-02 09:35:00,True,23,0.0,0.08695652173913043,-0.06191369606003749,23,-0.03752345215759856,0.030018761726078758,-0.01663291001225875,0.00588235294117645,0.0,-0.019607843137254832,0.9362477231329689,1.120165102734091,
600497:20260612:928,600497,2026-06-22,FAILED_BREAKOUT,09:45,True,2026-06-22 09:35:00,True,2,1.0,1.0,0.0326492537313432,0,0.05503731343283591,0.05503731343283591,0.020844497514515448,0.10019455252918297,0.04182879377431914,-0.014939309056956174,1.0,2.8820567165299775,
